genres,sentiment,count
"Action & Adventure, Art House & International, Science Fiction & Fantasy, Special Interest, Western",Neutral,11
"Action & Adventure, Art House & International, Science Fiction & Fantasy, Special Interest, Western",Positive,17
"Action & Adventure, Art House & International, Western",Negative,19
"Action & Adventure, Art House & International, Western",Neutral,9
"Action & Adventure, Art House & International, Western",Positive,45
"Action & Adventure, Classics",Negative,71
"Action & Adventure, Classics",Neutral,63
"Action & Adventure, Classics",Positive,208
"Action & Adventure, Classics, Comedy",Negative,30
"Action & Adventure, Classics, Comedy",Neutral,17
"Action & Adventure, Classics, Comedy",Positive,101
"Action & Adventure, Classics, Comedy, Cult Movies, Science Fiction & Fantasy",Negative,1
"Action & Adventure, Classics, Comedy, Cult Movies, Science Fiction & Fantasy",Positive,1
"Action & Adventure, Classics, Comedy, Documentary, Drama, Musical & Performing Arts",Negative,1
"Action & Adventure, Classics, Comedy, Documentary, Drama, Musical & Performing Arts",Neutral,3
"Action & Adventure, Classics, Comedy, Documentary, Drama, Musical & Performing Arts",Positive,6
"Action & Adventure, Classics, Comedy, Drama",Negative,34
"Action & Adventure, Classics, Comedy, Drama",Neutral,17
"Action & Adventure, Classics, Comedy, Drama",Positive,142
"Action & Adventure, Classics, Comedy, Drama, Kids & Family, Special Interest",Negative,3
"Action & Adventure, Classics, Comedy, Drama, Kids & Family, Special Interest",Neutral,5
"Action & Adventure, Classics, Comedy, Drama, Kids & Family, Special Interest",Positive,14
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts",Neutral,1
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts",Positive,15
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",Negative,1
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",Neutral,1
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",Positive,2
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Negative,5
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,6
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Western, Romance",Neutral,2
"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Western, Romance",Positive,6
"Action & Adventure, Classics, Comedy, Drama, Mystery & Suspense",Negative,11
"Action & Adventure, Classics, Comedy, Drama, Mystery & Suspense",Neutral,16
"Action & Adventure, Classics, Comedy, Drama, Mystery & Suspense",Positive,52
"Action & Adventure, Classics, Comedy, Drama, Mystery & Suspense, Romance",Negative,2
"Action & Adventure, Classics, Comedy, Drama, Mystery & Suspense, Romance",Neutral,6
"Action & Adventure, Classics, Comedy, Drama, Mystery & Suspense, Romance",Positive,44
"Action & Adventure, Classics, Comedy, Drama, Romance",Negative,6
"Action & Adventure, Classics, Comedy, Drama, Romance",Neutral,6
"Action & Adventure, Classics, Comedy, Drama, Romance",Positive,64
"Action & Adventure, Classics, Comedy, Horror",Negative,2
"Action & Adventure, Classics, Comedy, Horror",Neutral,8
"Action & Adventure, Classics, Comedy, Horror",Positive,7
"Action & Adventure, Classics, Comedy, Kids & Family",Negative,1
"Action & Adventure, Classics, Comedy, Kids & Family",Neutral,5
"Action & Adventure, Classics, Comedy, Kids & Family",Positive,25
"Action & Adventure, Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Negative,7
"Action & Adventure, Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,4
"Action & Adventure, Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Positive,5
"Action & Adventure, Classics, Comedy, Kids & Family, Romance",Negative,2
"Action & Adventure, Classics, Comedy, Kids & Family, Romance",Neutral,2
"Action & Adventure, Classics, Comedy, Kids & Family, Romance",Positive,11
"Action & Adventure, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Negative,5
"Action & Adventure, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Neutral,4
"Action & Adventure, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",Positive,52
"Action & Adventure, Classics, Comedy, Musical & Performing Arts",Negative,2
"Action & Adventure, Classics, Comedy, Musical & Performing Arts",Positive,6
"Action & Adventure, Classics, Comedy, Musical & Performing Arts, Romance",Negative,2
"Action & Adventure, Classics, Comedy, Musical & Performing Arts, Romance",Neutral,1
"Action & Adventure, Classics, Comedy, Musical & Performing Arts, Romance",Positive,6
"Action & Adventure, Classics, Comedy, Mystery & Suspense",Negative,2
"Action & Adventure, Classics, Comedy, Mystery & Suspense",Neutral,7
"Action & Adventure, Classics, Comedy, Mystery & Suspense",Positive,21
"Action & Adventure, Classics, Comedy, Romance",Negative,3
"Action & Adventure, Classics, Comedy, Romance",Neutral,3
"Action & Adventure, Classics, Comedy, Romance",Positive,23
"Action & Adventure, Classics, Comedy, Science Fiction & Fantasy",Neutral,2
"Action & Adventure, Classics, Comedy, Science Fiction & Fantasy",Positive,1
"Action & Adventure, Classics, Comedy, Western",Negative,8
"Action & Adventure, Classics, Comedy, Western",Neutral,2
"Action & Adventure, Classics, Comedy, Western",Positive,13
"Action & Adventure, Classics, Comedy, Western, Romance",Negative,2
"Action & Adventure, Classics, Comedy, Western, Romance",Neutral,1
"Action & Adventure, Classics, Comedy, Western, Romance",Positive,14
"Action & Adventure, Classics, Cult Movies",Negative,4
"Action & Adventure, Classics, Cult Movies",Neutral,8
"Action & Adventure, Classics, Cult Movies",Positive,14
"Action & Adventure, Classics, Cult Movies, Drama",Negative,9
"Action & Adventure, Classics, Cult Movies, Drama",Neutral,7
"Action & Adventure, Classics, Cult Movies, Drama",Positive,13
"Action & Adventure, Classics, Cult Movies, Drama, Mystery & Suspense",Negative,13
"Action & Adventure, Classics, Cult Movies, Drama, Mystery & Suspense",Neutral,6
"Action & Adventure, Classics, Cult Movies, Drama, Mystery & Suspense",Positive,27
"Action & Adventure, Classics, Cult Movies, Drama, Special Interest",Negative,5
"Action & Adventure, Classics, Cult Movies, Drama, Special Interest",Neutral,3
"Action & Adventure, Classics, Cult Movies, Drama, Special Interest",Positive,2
"Action & Adventure, Classics, Cult Movies, Horror, Science Fiction & Fantasy",Negative,1
"Action & Adventure, Classics, Cult Movies, Horror, Science Fiction & Fantasy",Neutral,1
"Action & Adventure, Classics, Cult Movies, Horror, Science Fiction & Fantasy",Positive,3
"Action & Adventure, Classics, Documentary, Drama",Negative,5
"Action & Adventure, Classics, Documentary, Drama",Positive,4
"Action & Adventure, Classics, Drama",Negative,777
"Action & Adventure, Classics, Drama",Neutral,447
"Action & Adventure, Classics, Drama",Positive,1609
"Action & Adventure, Classics, Drama, Horror, Science Fiction & Fantasy",Negative,2
"Action & Adventure, Classics, Drama, Horror, Science Fiction & Fantasy",Neutral,1
"Action & Adventure, Classics, Drama, Horror, Science Fiction & Fantasy",Positive,4
"Action & Adventure, Classics, Drama, Kids & Family",Negative,4
"Action & Adventure, Classics, Drama, Kids & Family",Neutral,10
"Action & Adventure, Classics, Drama, Kids & Family",Positive,47
"Action & Adventure, Classics, Drama, Kids & Family, Television",Neutral,1
"Action & Adventure, Classics, Drama, Kids & Family, Television",Positive,1
"Action & Adventure, Classics, Drama, Kids & Family, Western",Negative,7
"Action & Adventure, Classics, Drama, Kids & Family, Western",Neutral,5
"Action & Adventure, Classics, Drama, Kids & Family, Western",Positive,13
"Action & Adventure, Classics, Drama, Musical & Performing Arts",Negative,9
"Action & Adventure, Classics, Drama, Musical & Performing Arts",Neutral,4
"Action & Adventure, Classics, Drama, Musical & Performing Arts",Positive,13
"Action & Adventure, Classics, Drama, Musical & Performing Arts, Western",Negative,11
"Action & Adventure, Classics, Drama, Musical & Performing Arts, Western",Neutral,13
"Action & Adventure, Classics, Drama, Musical & Performing Arts, Western",Positive,23
"Action & Adventure, Classics, Drama, Mystery & Suspense",Negative,83
"Action & Adventure, Classics, Drama, Mystery & Suspense",Neutral,70
"Action & Adventure, Classics, Drama, Mystery & Suspense",Positive,238
"Action & Adventure, Classics, Drama, Mystery & Suspense, Romance",Negative,14
"Action & Adventure, Classics, Drama, Mystery & Suspense, Romance",Neutral,30
"Action & Adventure, Classics, Drama, Mystery & Suspense, Romance",Positive,68
"Action & Adventure, Classics, Drama, Mystery & Suspense, Science Fiction & Fantasy",Positive,8
"Action & Adventure, Classics, Drama, Mystery & Suspense, Western, Romance",Negative,1
"Action & Adventure, Classics, Drama, Mystery & Suspense, Western, Romance",Neutral,2
"Action & Adventure, Classics, Drama, Mystery & Suspense, Western, Romance",Positive,6
"Action & Adventure, Classics, Drama, Romance",Negative,32
"Action & Adventure, Classics, Drama, Romance",Neutral,38
"Action & Adventure, Classics, Drama, Romance",Positive,144
"Action & Adventure, Classics, Drama, Science Fiction & Fantasy",Negative,97
"Action & Adventure, Classics, Drama, Science Fiction & Fantasy",Neutral,101
"Action & Adventure, Classics, Drama, Science Fiction & Fantasy",Positive,405
"Action & Adventure, Classics, Drama, Science Fiction & Fantasy, Romance",Negative,6
"Action & Adventure, Classics, Drama, Science Fiction & Fantasy, Romance",Neutral,1
"Action & Adventure, Classics, Drama, Science Fiction & Fantasy, Romance",Positive,4
"Action & Adventure, Classics, Drama, Special Interest",Negative,6
"Action & Adventure, Classics, Drama, Special Interest",Neutral,1
"Action & Adventure, Classics, Drama, Special Interest",Positive,8
"Action & Adventure, Classics, Drama, Sports & Fitness",Negative,1
"Action & Adventure, Classics, Drama, Western",Negative,75
"Action & Adventure, Classics, Drama, Western",Neutral,66
"Action & Adventure, Classics, Drama, Western",Positive,228
"Action & Adventure, Classics, Drama, Western, Romance",Negative,2
"Action & Adventure, Classics, Drama, Western, Romance",Neutral,5
"Action & Adventure, Classics, Drama, Western, Romance",Positive,15
"Action & Adventure, Classics, Horror",Negative,35
"Action & Adventure, Classics, Horror",Neutral,17
"Action & Adventure, Classics, Horror",Positive,56
"Action & Adventure, Classics, Horror, Mystery & Suspense, Science Fiction & Fantasy, Western",Positive,6
"Action & Adventure, Classics, Horror, Science Fiction & Fantasy",Negative,10
"Action & Adventure, Classics, Horror, Science Fiction & Fantasy",Neutral,7
"Action & Adventure, Classics, Horror, Science Fiction & Fantasy",Positive,24
"Action & Adventure, Classics, Kids & Family",Neutral,3
"Action & Adventure, Classics, Kids & Family",Positive,6
"Action & Adventure, Classics, Kids & Family, Romance",Neutral,3
"Action & Adventure, Classics, Kids & Family, Romance",Positive,4
"Action & Adventure, Classics, Kids & Family, Science Fiction & Fantasy",Negative,4
"Action & Adventure, Classics, Kids & Family, Science Fiction & Fantasy",Neutral,12
"Action & Adventure, Classics, Kids & Family, Science Fiction & Fantasy",Positive,53
